snapshot_date,product_id,warehouse_id,stock_qty,reorder_point,stockout_flag,snapshot_granularity
02/11/2025,P165,W01,8162.0,476,False,daily
"November 3, 2025",P165,W01,8128.0,476,False,daily
"November 4, 2025",P165,W01,8097.0,476,False,daily
2025-11-05,P165,W01,8065.0,476,False,daily
"November 6, 2025",P165,W01,8033.0,476,False,daily
"November 7, 2025",P165,W01,8011.0,476,False,daily
08/11/2025,P165,W01,7983.0,476,False,daily
"November 9, 2025",P165,W01,7959.0,476,False,daily
2025-11-10,P165,W01,8331.0,476,False,daily
11/11/2025,P165,W01,8312.0,476,False,daily
12/11/2025,P165,W01,8288.0,476,False,daily
"November 13, 2025",P165,W01,8258.0,476,False,daily
14/11/2025,P165,W01,8231.0,476,False,daily
15/11/2025,P165,W01,8209.0,476,False,daily
2025-11-16,P165,W01,8184.0,476,False,daily
"November 17, 2025",P165,W01,8153.0,476,False,daily
18/11/2025,P165,W01,8126.0,476,False,daily
2025-11-19,P165,W01,,476,False,daily
"November 20, 2025",P165,W01,8747.0,476,False,daily
21/11/2025,P165,W01,8725.0,476,False,daily
22/11/2025,P165,W01,8701.0,476,False,daily
"November 23, 2025",P165,W01,8673.0,476,False,daily
2025-11-24,P165,W01,8648.0,476,False,daily
25/11/2025,P165,W01,8621.0,476,False,daily
26/11/2025,P165,W01,8593.0,476,False,daily
"November 27, 2025",P165,W01,8922.0,476,False,daily
"November 28, 2025",P165,W01,8901.0,476,False,daily
2025-11-29,P165,W01,8866.0,476,False,daily
2025-11-30,P165,W01,8834.0,476,False,daily
2025-12-01,P165,W01,8802.0,476,False,daily
"December 2, 2025",P165,W01,8773.0,476,False,daily
2025-12-03,P165,W01,8747.0,476,False,daily
2025-12-04,P165,W01,8720.0,476,False,daily
2025-12-05,P165,W01,8700.0,476,False,daily
2025-12-06,P165,W01,8666.0,476,False,daily
"December 7, 2025",P165,W01,8633.0,476,False,daily
2025-12-08,P165,W01,8607.0,476,False,daily
2025-12-09,P165,W01,8577.0,476,False,daily
10/12/2025,P165,W01,8793.0,476,False,daily
11/12/2025,P165,W01,8765.0,476,False,daily
12/12/2025,P165,W01,8744.0,476,False,daily
"December 13, 2025",P165,W01,,476,False,daily
14/12/2025,P165,W01,8696.0,476,False,daily
"December 15, 2025",P165,W01,8666.0,476,False,daily
16/12/2025,P165,W01,8640.0,476,False,daily
2025-12-17,P165,W01,8976.0,476,False,daily
"December 18, 2025",P165,W01,8949.0,476,False,daily
"December 19, 2025",P165,W01,,476,False,daily
2025-12-20,P165,W01,8893.0,476,False,daily
21/12/2025,P165,W01,,476,False,daily
2025-12-22,P165,W01,8833.0,476,False,daily
23/12/2025,P165,W01,8806.0,476,False,daily
"December 24, 2025",P165,W01,8768.0,476,False,daily
25/12/2025,P165,W01,8744.0,476,False,daily
2025-12-26,P165,W01,8718.0,476,False,daily
2025-12-27,P165,W01,8689.0,476,False,daily
2025-12-28,P165,W01,8661.0,476,False,daily
2025-12-29,P165,W01,8740.0,476,False,daily
"December 30, 2025",P165,W01,8720.0,476,False,daily
2025-12-31,P165,W01,8694.0,476,False,daily
01/01/2024,P165,W02,1123.0,407,False,daily
02/01/2024,P165,W02,1100.0,407,False,daily
"January 3, 2024",P165,W02,1080.0,407,False,daily
04/01/2024,P165,W02,1053.0,407,False,daily
05/01/2024,P165,W02,1035.0,407,False,daily
06/01/2024,P165,W02,1008.0,407,False,daily
07/01/2024,P165,W02,989.0,407,False,daily
2024-01-08,P165,W02,970.0,407,False,daily
2024-01-09,P165,W02,939.0,407,False,daily
"January 10, 2024",P165,W02,918.0,407,False,daily
2024-01-11,P165,W02,897.0,407,False,daily
"January 12, 2024",P165,W02,876.0,407,False,daily
"January 13, 2024",P165,W02,853.0,407,False,daily
2024-01-14,P165,W02,829.0,407,False,daily
"January 15, 2024",P165,W02,812.0,407,False,daily
16/01/2024,P165,W02,789.0,407,False,daily
17/01/2024,P165,W02,770.0,407,False,daily
"January 18, 2024",P165,W02,748.0,407,False,daily
2024-01-19,P165,W02,728.0,407,False,daily
"January 20, 2024",P165,W02,710.0,407,False,daily
"January 21, 2024",P165,W02,686.0,407,False,daily
22/01/2024,P165,W02,661.0,407,False,daily
23/01/2024,P165,W02,637.0,407,False,daily
2024-01-24,P165,W02,614.0,407,False,daily
2024-01-25,P165,W02,992.0,407,False,daily
"January 26, 2024",P165,W02,966.0,407,False,daily
"January 27, 2024",P165,W02,941.0,407,False,daily
"January 28, 2024",P165,W02,924.0,407,False,daily
"January 29, 2024",P165,W02,899.0,407,False,daily
2024-01-30,P165,W02,878.0,407,False,daily
31/01/2024,P165,W02,854.0,407,False,daily
2024-02-01,P165,W02,833.0,407,False,daily
2024-02-02,P165,W02,809.0,407,False,daily
2024-02-03,P165,W02,783.0,407,False,daily
2024-02-04,P165,W02,759.0,407,False,daily
"February 5, 2024",P165,W02,,407,False,daily
"February 6, 2024",P165,W02,1083.0,407,False,daily
"February 7, 2024",P165,W02,1063.0,407,False,daily
2024-02-08,P165,W02,1046.0,407,False,daily
2024-02-09,P165,W02,1017.0,407,False,daily
2024-02-10,P165,W02,993.0,407,False,daily
11/02/2024,P165,W02,966.0,407,False,daily
12/02/2024,P165,W02,944.0,407,False,daily
2024-02-13,P165,W02,917.0,407,False,daily
2024-02-14,P165,W02,895.0,407,False,daily
15/02/2024,P165,W02,870.0,407,False,daily
16/02/2024,P165,W02,852.0,407,False,daily
2024-02-17,P165,W02,1122.0,407,False,daily
2024-02-18,P165,W02,1095.0,407,False,daily
19/02/2024,P165,W02,1072.0,407,False,daily
2024-02-20,P165,W02,1053.0,407,False,daily
"February 21, 2024",P165,W02,1029.0,407,False,daily
22/02/2024,P165,W02,1005.0,407,False,daily
"February 23, 2024",P165,W02,986.0,407,False,daily
24/02/2024,P165,W02,963.0,407,False,daily
25/02/2024,P165,W02,1389.0,407,False,daily
"February 26, 2024",P165,W02,1365.0,407,False,daily
27/02/2024,P165,W02,1341.0,407,False,daily
2024-02-28,P165,W02,1323.0,407,False,daily
29/02/2024,P165,W02,1301.0,407,False,daily
"March 1, 2024",P165,W02,1278.0,407,False,daily
"March 2, 2024",P165,W02,1256.0,407,False,daily
03/03/2024,P165,W02,1595.0,407,False,daily
"March 4, 2024",P165,W02,1574.0,407,False,daily
05/03/2024,P165,W02,1559.0,407,False,daily
"March 6, 2024",P165,W02,1534.0,407,False,daily
2024-03-07,P165,W02,1517.0,407,False,daily
08/03/2024,P165,W02,1498.0,407,False,daily
"March 9, 2024",P165,W02,1475.0,407,False,daily
"March 10, 2024",P165,W02,1454.0,407,False,daily
"March 11, 2024",P165,W02,1435.0,407,False,daily
2024-03-12,P165,W02,1410.0,407,False,daily
"March 13, 2024",P165,W02,1385.0,407,False,daily
14/03/2024,P165,W02,1366.0,407,False,daily
15/03/2024,P165,W02,1346.0,407,False,daily
"March 16, 2024",P165,W02,1323.0,407,False,daily
"March 17, 2024",P165,W02,1927.0,407,False,daily
18/03/2024,P165,W02,1905.0,407,False,daily
2024-03-19,P165,W02,1883.0,407,False,daily
"March 20, 2024",P165,W02,1853.0,407,False,daily
21/03/2024,P165,W02,1832.0,407,False,daily
"March 22, 2024",P165,W02,1806.0,407,False,daily
"March 23, 2024",P165,W02,1781.0,407,False,daily
24/03/2024,P165,W02,2055.0,407,False,daily
2024-03-25,P165,W02,2038.0,407,False,daily
"March 26, 2024",P165,W02,2012.0,407,False,daily
2024-03-27,P165,W02,1990.0,407,False,daily
2024-03-28,P165,W02,1966.0,407,False,daily
"March 29, 2024",P165,W02,1944.0,407,False,daily
"March 30, 2024",P165,W02,1923.0,407,False,daily
"March 31, 2024",P165,W02,1907.0,407,False,daily
2024-04-01,P165,W02,1888.0,407,False,daily
2024-04-02,P165,W02,1867.0,407,False,daily
"April 3, 2024",P165,W02,1840.0,407,False,daily
04/04/2024,P165,W02,2049.0,407,False,daily
2024-04-05,P165,W02,2028.0,407,False,daily
"April 6, 2024",P165,W02,2006.0,407,False,daily
2024-04-07,P165,W02,1986.0,407,False,daily
08/04/2024,P165,W02,1966.0,407,False,daily
09/04/2024,P165,W02,1945.0,407,False,daily
2024-04-10,P165,W02,1920.0,407,False,daily
11/04/2024,P165,W02,1892.0,407,False,daily
12/04/2024,P165,W02,1872.0,407,False,daily
"April 13, 2024",P165,W02,1856.0,407,False,daily
2024-04-14,P165,W02,1828.0,407,False,daily
2024-04-15,P165,W02,1804.0,407,False,daily
16/04/2024,P165,W02,,407,False,daily
17/04/2024,P165,W02,1759.0,407,False,daily
2024-04-18,P165,W02,2208.0,407,False,daily
19/04/2024,P165,W02,2186.0,407,False,daily
"April 20, 2024",P165,W02,2165.0,407,False,daily
21/04/2024,P165,W02,2146.0,407,False,daily
22/04/2024,P165,W02,2128.0,407,False,daily
"April 23, 2024",P165,W02,2103.0,407,False,daily
24/04/2024,P165,W02,2074.0,407,False,daily
"April 25, 2024",P165,W02,2049.0,407,False,daily
2024-04-26,P165,W02,2024.0,407,False,daily
27/04/2024,P165,W02,2133.0,407,False,daily
28/04/2024,P165,W02,2111.0,407,False,daily
2024-04-29,P165,W02,2092.0,407,False,daily
"April 30, 2024",P165,W02,2069.0,407,False,daily
01/05/2024,P165,W02,2044.0,407,False,daily
02/05/2024,P165,W02,2023.0,407,False,daily
03/05/2024,P165,W02,2000.0,407,False,daily
2024-05-04,P165,W02,,407,False,daily
2024-05-05,P165,W02,2346.0,407,False,daily
06/05/2024,P165,W02,2320.0,407,False,daily
"May 7, 2024",P165,W02,2300.0,407,False,daily
08/05/2024,P165,W02,2283.0,407,False,daily
09/05/2024,P165,W02,2263.0,407,False,daily
"May 10, 2024",P165,W02,2242.0,407,False,daily
2024-05-11,P165,W02,2218.0,407,False,daily
12/05/2024,P165,W02,2198.0,407,False,daily
13/05/2024,P165,W02,2629.0,407,False,daily
"May 14, 2024",P165,W02,2606.0,407,False,daily
"May 15, 2024",P165,W02,2584.0,407,False,daily
2024-05-16,P165,W02,2557.0,407,False,daily
17/05/2024,P165,W02,2533.0,407,False,daily
"May 18, 2024",P165,W02,,407,False,daily
2024-05-19,P165,W02,2490.0,407,False,daily
2024-05-20,P165,W02,2465.0,407,False,daily
2024-05-21,P165,W02,2441.0,407,False,daily
22/05/2024,P165,W02,2417.0,407,False,daily
"May 23, 2024",P165,W02,2395.0,407,False,daily
24/05/2024,P165,W02,2370.0,407,False,daily
"May 25, 2024",P165,W02,2669.0,407,False,daily
26/05/2024,P165,W02,2644.0,407,False,daily
2024-05-27,P165,W02,2622.0,407,False,daily
"May 28, 2024",P165,W02,2604.0,407,False,daily
"May 29, 2024",P165,W02,2586.0,407,False,daily
30/05/2024,P165,W02,2570.0,407,False,daily
2024-05-31,P165,W02,2549.0,407,False,daily
01/06/2024,P165,W02,3012.0,407,False,daily
"June 2, 2024",P165,W02,2990.0,407,False,daily
"June 3, 2024",P165,W02,2967.0,407,False,daily
"June 4, 2024",P165,W02,2942.0,407,False,daily
05/06/2024,P165,W02,2916.0,407,False,daily
06/06/2024,P165,W02,2893.0,407,False,daily
07/06/2024,P165,W02,2871.0,407,False,daily
"June 8, 2024",P165,W02,2850.0,407,False,daily
2024-06-09,P165,W02,2830.0,407,False,daily
2024-06-10,P165,W02,2808.0,407,False,daily
"June 11, 2024",P165,W02,,407,False,daily
"June 12, 2024",P165,W02,2765.0,407,False,daily
13/06/2024,P165,W02,2738.0,407,False,daily
"June 14, 2024",P165,W02,3259.0,407,False,daily
2024-06-15,P165,W02,3235.0,407,False,daily
"June 16, 2024",P165,W02,3210.0,407,False,daily
"June 17, 2024",P165,W02,3184.0,407,False,daily
18/06/2024,P165,W02,3159.0,407,False,daily
"June 19, 2024",P165,W02,3139.0,407,False,daily
"June 20, 2024",P165,W02,3120.0,407,False,daily
2024-06-21,P165,W02,3098.0,407,False,daily
22/06/2024,P165,W02,3075.0,407,False,daily
"June 23, 2024",P165,W02,3459.0,407,False,daily
"June 24, 2024",P165,W02,3433.0,407,False,daily
25/06/2024,P165,W02,3412.0,407,False,daily
26/06/2024,P165,W02,3387.0,407,False,daily
"June 27, 2024",P165,W02,3366.0,407,False,daily
"June 28, 2024",P165,W02,3344.0,407,False,daily
2024-06-29,P165,W02,3324.0,407,False,daily
"June 30, 2024",P165,W02,3297.0,407,False,daily
"July 1, 2024",P165,W02,3282.0,407,False,daily
02/07/2024,P165,W02,3251.0,407,False,daily
03/07/2024,P165,W02,3691.0,407,False,daily
04/07/2024,P165,W02,3671.0,407,False,daily
"July 5, 2024",P165,W02,3643.0,407,False,daily
2024-07-06,P165,W02,3623.0,407,False,daily
07/07/2024,P165,W02,3604.0,407,False,daily
"July 8, 2024",P165,W02,3585.0,407,False,daily
09/07/2024,P165,W02,3564.0,407,False,daily
2024-07-10,P165,W02,3543.0,407,False,daily
2024-07-11,P165,W02,3520.0,407,False,daily
2024-07-12,P165,W02,3499.0,407,False,daily
2024-07-13,P165,W02,3478.0,407,False,daily
14/07/2024,P165,W02,3452.0,407,False,daily
2024-07-15,P165,W02,3429.0,407,False,daily
16/07/2024,P165,W02,3768.0,407,False,daily
"July 17, 2024",P165,W02,3749.0,407,False,daily
18/07/2024,P165,W02,3727.0,407,False,daily
2024-07-19,P165,W02,3710.0,407,False,daily
2024-07-20,P165,W02,3688.0,407,False,daily
"July 21, 2024",P165,W02,3666.0,407,False,daily
22/07/2024,P165,W02,3632.0,407,False,daily
23/07/2024,P165,W02,3606.0,407,False,daily
"July 24, 2024",P165,W02,3585.0,407,False,daily
25/07/2024,P165,W02,3938.0,407,False,daily
"July 26, 2024",P165,W02,3915.0,407,False,daily
"July 27, 2024",P165,W02,3891.0,407,False,daily
28/07/2024,P165,W02,3872.0,407,False,daily
"July 29, 2024",P165,W02,3852.0,407,False,daily
"July 30, 2024",P165,W02,3834.0,407,False,daily
31/07/2024,P165,W02,3808.0,407,False,daily
01/08/2024,P165,W02,4065.0,407,False,daily
02/08/2024,P165,W02,4042.0,407,False,daily
"August 3, 2024",P165,W02,4022.0,407,False,daily
04/08/2024,P165,W02,3992.0,407,False,daily
2024-08-05,P165,W02,3969.0,407,False,daily
"August 6, 2024",P165,W02,3945.0,407,False,daily
07/08/2024,P165,W02,3928.0,407,False,daily
"August 8, 2024",P165,W02,3901.0,407,False,daily
"August 9, 2024",P165,W02,3875.0,407,False,daily
10/08/2024,P165,W02,4325.0,407,False,daily
11/08/2024,P165,W02,4309.0,407,False,daily
2024-08-12,P165,W02,4282.0,407,False,daily
2024-08-13,P165,W02,4258.0,407,False,daily
2024-08-14,P165,W02,4231.0,407,False,daily
15/08/2024,P165,W02,4210.0,407,False,daily
2024-08-16,P165,W02,4185.0,407,False,daily
2024-08-17,P165,W02,4155.0,407,False,daily
"August 18, 2024",P165,W02,4135.0,407,False,daily
2024-08-19,P165,W02,4391.0,407,False,daily
2024-08-20,P165,W02,4368.0,407,False,daily
21/08/2024,P165,W02,4342.0,407,False,daily
22/08/2024,P165,W02,4315.0,407,False,daily
"August 23, 2024",P165,W02,4291.0,407,False,daily
"August 24, 2024",P165,W02,4265.0,407,False,daily
25/08/2024,P165,W02,4244.0,407,False,daily
"August 26, 2024",P165,W02,4220.0,407,False,daily
"August 27, 2024",P165,W02,4196.0,407,False,daily
"August 28, 2024",P165,W02,4178.0,407,False,daily
"August 29, 2024",P165,W02,4570.0,407,False,daily
2024-08-30,P165,W02,4540.0,407,False,daily
"August 31, 2024",P165,W02,4518.0,407,False,daily
"September 1, 2024",P165,W02,4497.0,407,False,daily
"September 2, 2024",P165,W02,4479.0,407,False,daily
"September 3, 2024",P165,W02,4456.0,407,False,daily
"September 4, 2024",P165,W02,4431.0,407,False,daily
"September 5, 2024",P165,W02,4405.0,407,False,daily
2024-09-06,P165,W02,4384.0,407,False,daily
"September 7, 2024",P165,W02,4360.0,407,False,daily
2024-09-08,P165,W02,4333.0,407,False,daily
2024-09-09,P165,W02,4315.0,407,False,daily
2024-09-10,P165,W02,4301.0,407,False,daily
2024-09-11,P165,W02,4737.0,407,False,daily
"September 12, 2024",P165,W02,4711.0,407,False,daily
2024-09-13,P165,W02,4685.0,407,False,daily
14/09/2024,P165,W02,4665.0,407,False,daily
2024-09-15,P165,W02,4634.0,407,False,daily
16/09/2024,P165,W02,4616.0,407,False,daily
"September 17, 2024",P165,W02,,407,False,daily
2024-09-18,P165,W02,4589.0,407,False,daily
2024-09-19,P165,W02,4559.0,407,False,daily
2024-09-20,P165,W02,4905.0,407,False,daily
"September 21, 2024",P165,W02,4879.0,407,False,daily
2024-09-22,P165,W02,4851.0,407,False,daily
2024-09-23,P165,W02,4825.0,407,False,daily
24/09/2024,P165,W02,4800.0,407,False,daily
25/09/2024,P165,W02,4776.0,407,False,daily
26/09/2024,P165,W02,4753.0,407,False,daily
2024-09-27,P165,W02,4728.0,407,False,daily
2024-09-28,P165,W02,4702.0,407,False,daily
2024-09-29,P165,W02,4681.0,407,False,daily
"September 30, 2024",P165,W02,4664.0,407,False,daily
01/10/2024,P165,W02,4635.0,407,False,daily
"October 2, 2024",P165,W02,5082.0,407,False,daily
2024-10-03,P165,W02,5058.0,407,False,daily
04/10/2024,P165,W02,5037.0,407,False,daily
05/10/2024,P165,W02,5016.0,407,False,daily
"October 6, 2024",P165,W02,4987.0,407,False,daily
"October 7, 2024",P165,W02,4962.0,407,False,daily
2024-10-08,P165,W02,4941.0,407,False,daily
2024-10-09,P165,W02,5281.0,407,False,daily
10/10/2024,P165,W02,5260.0,407,False,daily
11/10/2024,P165,W02,5237.0,407,False,daily
2024-10-12,P165,W02,5214.0,407,False,daily
13/10/2024,P165,W02,,407,False,daily
"October 14, 2024",P165,W02,5169.0,407,False,daily
2024-10-15,P165,W02,5142.0,407,False,daily
"October 16, 2024",P165,W02,5117.0,407,False,daily
17/10/2024,P165,W02,5094.0,407,False,daily
18/10/2024,P165,W02,,407,False,daily
2024-10-19,P165,W02,5042.0,407,False,daily
20/10/2024,P165,W02,5016.0,407,False,daily
"October 21, 2024",P165,W02,4990.0,407,False,daily
2024-10-22,P165,W02,4967.0,407,False,daily
23/10/2024,P165,W02,4945.0,407,False,daily
24/10/2024,P165,W02,5404.0,407,False,daily
"October 25, 2024",P165,W02,5379.0,407,False,daily
26/10/2024,P165,W02,5357.0,407,False,daily
"October 27, 2024",P165,W02,5337.0,407,False,daily
28/10/2024,P165,W02,5316.0,407,False,daily
29/10/2024,P165,W02,5300.0,407,False,daily
"October 30, 2024",P165,W02,5275.0,407,False,daily
2024-10-31,P165,W02,5252.0,407,False,daily
01/11/2024,P165,W02,5231.0,407,False,daily
"November 2, 2024",P165,W02,5205.0,407,False,daily
03/11/2024,P165,W02,5175.0,407,False,daily
04/11/2024,P165,W02,,407,False,daily
"November 5, 2024",P165,W02,5125.0,407,False,daily
06/11/2024,P165,W02,5610.0,407,False,daily
07/11/2024,P165,W02,5588.0,407,False,daily
08/11/2024,P165,W02,5567.0,407,False,daily
2024-11-09,P165,W02,5547.0,407,False,daily
2024-11-10,P165,W02,5521.0,407,False,daily
2024-11-11,P165,W02,5505.0,407,False,daily
"November 12, 2024",P165,W02,5481.0,407,False,daily
13/11/2024,P165,W02,5454.0,407,False,daily
"November 14, 2024",P165,W02,5425.0,407,False,daily
"November 15, 2024",P165,W02,5401.0,407,False,daily
"November 16, 2024",P165,W02,5716.0,407,False,daily
17/11/2024,P165,W02,5692.0,407,False,daily
18/11/2024,P165,W02,5668.0,407,False,daily
2024-11-19,P165,W02,5645.0,407,False,daily
20/11/2024,P165,W02,5612.0,407,False,daily
2024-11-21,P165,W02,5588.0,407,False,daily
22/11/2024,P165,W02,5563.0,407,False,daily
23/11/2024,P165,W02,5539.0,407,False,daily
24/11/2024,P165,W02,5510.0,407,False,daily
2024-11-25,P165,W02,5487.0,407,False,daily
2024-11-26,P165,W02,5464.0,407,False,daily
"November 27, 2024",P165,W02,5919.0,407,False,daily
28/11/2024,P165,W02,5891.0,407,False,daily
29/11/2024,P165,W02,5868.0,407,False,daily
"November 30, 2024",P165,W02,5844.0,407,False,daily
"December 1, 2024",P165,W02,5828.0,407,False,daily
"December 2, 2024",P165,W02,5803.0,407,False,daily
2024-12-03,P165,W02,5781.0,407,False,daily
2024-12-04,P165,W02,5755.0,407,False,daily
"December 5, 2024",P165,W02,5731.0,407,False,daily
"December 6, 2024",P165,W02,5703.0,407,False,daily
07/12/2024,P165,W02,5685.0,407,False,daily
"December 8, 2024",P165,W02,5666.0,407,False,daily
09/12/2024,P165,W02,5649.0,407,False,daily
10/12/2024,P165,W02,5627.0,407,False,daily
11/12/2024,P165,W02,5692.0,407,False,daily
2024-12-12,P165,W02,5672.0,407,False,daily
13/12/2024,P165,W02,5644.0,407,False,daily
14/12/2024,P165,W02,5619.0,407,False,daily
"December 15, 2024",P165,W02,5598.0,407,False,daily
"December 16, 2024",P165,W02,5573.0,407,False,daily
2024-12-17,P165,W02,5702.0,407,False,daily
2024-12-18,P165,W02,5679.0,407,False,daily
"December 19, 2024",P165,W02,5659.0,407,False,daily
20/12/2024,P165,W02,5635.0,407,False,daily
"December 21, 2024",P165,W02,5611.0,407,False,daily
22/12/2024,P165,W02,5590.0,407,False,daily
"December 23, 2024",P165,W02,5575.0,407,False,daily
24/12/2024,P165,W02,5556.0,407,False,daily
25/12/2024,P165,W02,5530.0,407,False,daily
"December 26, 2024",P165,W02,5510.0,407,False,daily
27/12/2024,P165,W02,5489.0,407,False,daily
2024-12-28,P165,W02,5469.0,407,False,daily
29/12/2024,P165,W02,5446.0,407,False,daily
"December 30, 2024",P165,W02,5427.0,407,False,daily
31/12/2024,P165,W02,,407,False,daily
2025-01-01,P165,W02,5787.0,407,False,daily
02/01/2025,P165,W02,5765.0,407,False,daily
"January 3, 2025",P165,W02,,407,False,daily
2025-01-04,P165,W02,5730.0,407,False,daily
05/01/2025,P165,W02,5707.0,407,False,daily
2025-01-06,P165,W02,5679.0,407,False,daily
2025-01-07,P165,W02,5658.0,407,False,daily
2025-01-08,P165,W02,5634.0,407,False,daily
2025-01-09,P165,W02,5614.0,407,False,daily
"January 10, 2025",P165,W02,5939.0,407,False,daily
2025-01-11,P165,W02,5919.0,407,False,daily
"January 12, 2025",P165,W02,5896.0,407,False,daily
"January 13, 2025",P165,W02,5875.0,407,False,daily
2025-01-14,P165,W02,5851.0,407,False,daily
2025-01-15,P165,W02,5831.0,407,False,daily
16/01/2025,P165,W02,5807.0,407,False,daily
"January 17, 2025",P165,W02,5789.0,407,False,daily
18/01/2025,P165,W02,5770.0,407,False,daily
19/01/2025,P165,W02,5747.0,407,False,daily
"January 20, 2025",P165,W02,5726.0,407,False,daily
"January 21, 2025",P165,W02,5709.0,407,False,daily
"January 22, 2025",P165,W02,5680.0,407,False,daily
"January 23, 2025",P165,W02,5662.0,407,False,daily
2025-01-24,P165,W02,5832.0,407,False,daily
2025-01-25,P165,W02,,407,False,daily
26/01/2025,P165,W02,5789.0,407,False,daily
"January 27, 2025",P165,W02,5761.0,407,False,daily
28/01/2025,P165,W02,5736.0,407,False,daily
29/01/2025,P165,W02,5711.0,407,False,daily
2025-01-30,P165,W02,6353.0,407,False,daily
31/01/2025,P165,W02,6329.0,407,False,daily
"February 1, 2025",P165,W02,6309.0,407,False,daily
2025-02-02,P165,W02,6290.0,407,False,daily
03/02/2025,P165,W02,6269.0,407,False,daily
"February 4, 2025",P165,W02,6246.0,407,False,daily
2025-02-05,P165,W02,6226.0,407,False,daily
"February 6, 2025",P165,W02,6203.0,407,False,daily
"February 7, 2025",P165,W02,6177.0,407,False,daily
2025-02-08,P165,W02,6714.0,407,False,daily
09/02/2025,P165,W02,6689.0,407,False,daily
"February 10, 2025",P165,W02,6669.0,407,False,daily
2025-02-11,P165,W02,6645.0,407,False,daily
2025-02-12,P165,W02,6622.0,407,False,daily
13/02/2025,P165,W02,6599.0,407,False,daily
2025-02-14,P165,W02,6574.0,407,False,daily
"February 15, 2025",P165,W02,6550.0,407,False,daily
16/02/2025,P165,W02,6962.0,407,False,daily
17/02/2025,P165,W02,6945.0,407,False,daily
"February 18, 2025",P165,W02,6919.0,407,False,daily
"February 19, 2025",P165,W02,6889.0,407,False,daily
2025-02-20,P165,W02,6865.0,407,False,daily
21/02/2025,P165,W02,6841.0,407,False,daily
2025-02-22,P165,W02,6814.0,407,False,daily
"February 23, 2025",P165,W02,6787.0,407,False,daily
2025-02-24,P165,W02,6765.0,407,False,daily
2025-02-25,P165,W02,,407,False,daily
26/02/2025,P165,W02,6717.0,407,False,daily
2025-02-27,P165,W02,6699.0,407,False,daily
28/02/2025,P165,W02,6675.0,407,False,daily
01/03/2025,P165,W02,,407,False,daily
"March 2, 2025",P165,W02,7005.0,407,False,daily
2025-03-03,P165,W02,6983.0,407,False,daily
04/03/2025,P165,W02,6959.0,407,False,daily
"March 5, 2025",P165,W02,6935.0,407,False,daily
"March 6, 2025",P165,W02,6913.0,407,False,daily
"March 7, 2025",P165,W02,6891.0,407,False,daily
"March 8, 2025",P165,W02,6866.0,407,False,daily
"March 9, 2025",P165,W02,6844.0,407,False,daily
10/03/2025,P165,W02,7117.0,407,False,daily
11/03/2025,P165,W02,7098.0,407,False,daily
"March 12, 2025",P165,W02,7073.0,407,False,daily
"March 13, 2025",P165,W02,7052.0,407,False,daily
14/03/2025,P165,W02,7028.0,407,False,daily
15/03/2025,P165,W02,7006.0,407,False,daily
16/03/2025,P165,W02,6982.0,407,False,daily
"March 17, 2025",P165,W02,6961.0,407,False,daily
18/03/2025,P165,W02,6943.0,407,False,daily
2025-03-19,P165,W02,6926.0,407,False,daily
"March 20, 2025",P165,W02,6907.0,407,False,daily
21/03/2025,P165,W02,7252.0,407,False,daily
2025-03-22,P165,W02,,407,False,daily
2025-03-23,P165,W02,7200.0,407,False,daily
2025-03-24,P165,W02,7174.0,407,False,daily
25/03/2025,P165,W02,7157.0,407,False,daily
"March 26, 2025",P165,W02,7133.0,407,False,daily
27/03/2025,P165,W02,7109.0,407,False,daily
2025-03-28,P165,W02,7086.0,407,False,daily
29/03/2025,P165,W02,7067.0,407,False,daily
2025-03-30,P165,W02,7050.0,407,False,daily
2025-03-31,P165,W02,7026.0,407,False,daily
"April 1, 2025",P165,W02,7434.0,407,False,daily
2025-04-02,P165,W02,7415.0,407,False,daily
2025-04-03,P165,W02,7396.0,407,False,daily
"April 4, 2025",P165,W02,7372.0,407,False,daily
2025-04-05,P165,W02,7350.0,407,False,daily
06/04/2025,P165,W02,7322.0,407,False,daily
2025-04-07,P165,W02,7300.0,407,False,daily
"April 8, 2025",P165,W02,7279.0,407,False,daily
09/04/2025,P165,W02,7257.0,407,False,daily
10/04/2025,P165,W02,7779.0,407,False,daily
2025-04-11,P165,W02,7751.0,407,False,daily
12/04/2025,P165,W02,7730.0,407,False,daily
"April 13, 2025",P165,W02,7710.0,407,False,daily
2025-04-14,P165,W02,7694.0,407,False,daily
2025-04-15,P165,W02,7675.0,407,False,daily
2025-04-16,P165,W02,7651.0,407,False,daily
"April 17, 2025",P165,W02,7634.0,407,False,daily
18/04/2025,P165,W02,7609.0,407,False,daily
"April 19, 2025",P165,W02,7590.0,407,False,daily
2025-04-20,P165,W02,7567.0,407,False,daily
"April 21, 2025",P165,W02,7545.0,407,False,daily
2025-04-22,P165,W02,7524.0,407,False,daily
2025-04-23,P165,W02,7851.0,407,False,daily
"April 24, 2025",P165,W02,7824.0,407,False,daily
25/04/2025,P165,W02,7801.0,407,False,daily
2025-04-26,P165,W02,7778.0,407,False,daily
2025-04-27,P165,W02,7757.0,407,False,daily
2025-04-28,P165,W02,7733.0,407,False,daily
2025-04-29,P165,W02,7711.0,407,False,daily
"April 30, 2025",P165,W02,7693.0,407,False,daily
"May 1, 2025",P165,W02,7668.0,407,False,daily
