customer_id,join_date,region,preferred_store_id,acquisition_channel
C04428,2022-09-14, Barishal ,ST12,Social Media
C04429,2021-10-19,Khulna,ST05,Walk-in
C04430,"April 29, 2019",,ST17,Walk-in
C04431,"February 7, 2023",Dhaka,ST06,Walk-in
C04432,12/07/2022,Dhaka,ST05,Online
C04433,2022-02-12,CHATTOGRAM,ST02,Walk-in
C04434,"May 29, 2023",Barishal,ST14,Referral
C04435,2024-10-21,Dhaka,ST01,Online
C04436,"March 11, 2019",Dhaka,ST17,Walk-in
C04437,"June 13, 2021",Dhaka,ST20,Walk-in
C04438,"October 11, 2023",Rajshahi,ST03,Walk-in
C04439,"July 21, 2024",Rajshahi,ST02,Online
C04440,"March 22, 2024",rajshahi,ST19,Referral
C04441,"May 23, 2024",Dhaka,ST03,Walk-in
C04442,01/11/2024,rajshahi,ST09,Online
C04443,"September 9, 2025",Chattogram,ST18,Walk-in
C04444,"November 11, 2022",Dhaka,ST03,Referral
C04445,"December 28, 2019",Dhaka,ST14,Social Media
C04446,"July 4, 2022",Chattogram,ST08,Referral
C04447,"September 4, 2023",Dhaka,ST09,Walk-in
C04448,2018-10-22,Barishal,ST19,Walk-in
C04449,20/01/2024,Chattogram,ST13,Social Media
C04450,2022-05-09,Chattogram,ST07,Walk-in
C04451,26/06/2025,Rajshahi,ST19,Online
C04452,"September 11, 2019",Sylhet,ST12,Social Media
C04453,2025-04-02,,ST02,Referral
C04454,01/08/2021, Sylhet ,ST08,Online
C04455,"August 2, 2022",Dhaka,ST05,Online
C04456,"April 12, 2023",,ST13,Social Media
C04457,"August 19, 2022",Rajshahi,ST18,Walk-in
C04458,2025-03-24,Sylhet,ST01,Social Media
C04459,"May 4, 2019",Chattogram,ST16,Walk-in
C04460,2023-11-02, Dhaka ,ST19,Referral
C04461,"October 17, 2025",Chattogram,ST20,Social Media
C04462,2019-10-05,Dhaka,ST14,Online
C04463,15/01/2020,,ST07,Walk-in
C04464,19/10/2021,CHATTOGRAM,ST03,Walk-in
C04465,2023-10-18,Khulna,ST19,Referral
C04466,01/09/2025,Chattogram,ST09,Online
C04467,12/05/2024,Khulna,ST07,Walk-in
C04468,"May 7, 2024",Dhaka,ST15,Referral
C04469,2021-07-12,Dhaka,ST15,Social Media
C04470,28/02/2023,Dhaka,ST17,Referral
C04471,"September 9, 2019",DHAKA,ST18,Online
C04472,"September 14, 2021",Khulna,ST18,Social Media
C04473,2019-07-06,RAJSHAHI,ST04,Referral
C04474,2018-03-21,Sylhet,ST04,Walk-in
C04475,2024-11-05,Chattogram,ST05,Social Media
C04476,"June 7, 2024",Sylhet,ST13,Online
C04477,2022-01-31,Sylhet,ST12,Social Media
C04478,"February 12, 2018",khulna,ST18,Referral
C04479,2018-09-21,Sylhet,ST17,Online
C04480,2018-11-23,Rajshahi,ST17,Walk-in
C04481,25/09/2023,Dhaka,ST02,Walk-in
C04482,"August 18, 2019",Barishal,ST14,Walk-in
C04483,"January 1, 2020", Dhaka ,ST18,Online
C04484,"November 19, 2024",Chattogram,ST20,Referral
C04485,"January 3, 2025",,ST07,Walk-in
C04486,"February 7, 2024",Dhaka,ST16,Walk-in
C04487,22/06/2020,Dhaka,ST09,Online
C04488,"August 21, 2022",Chattogram,ST04,Walk-in
C04489,08/08/2019,chattogram,ST07,Walk-in
C04490,"November 10, 2024",,ST06,Walk-in
C04491,05/09/2018,Khulna,ST19,Online
C04492,2023-12-14,chattogram,ST04,Online
C04493,2022-02-02,,ST03,Referral
C04494,2024-01-21,Sylhet,ST12,Walk-in
C04495,"August 9, 2021",Khulna,ST12,Walk-in
C04496,07/04/2019,dhaka,ST12,Referral
C04497,2024-01-03, Chattogram ,ST03,Social Media
C04498,17/01/2023,Dhaka,ST10,Walk-in
C04499,18/09/2021,Dhaka,ST19,Referral
C04500,2020-12-24,Rajshahi,ST02,Referral
C04501,30/09/2020,Dhaka,ST16,Social Media
C04502,2021-11-05,Chattogram,ST03,Walk-in
C04503,04/02/2020,RAJSHAHI,ST05,Walk-in
C04504,2020-04-04,Dhaka,ST18,Walk-in
C04505,"March 23, 2020",Chattogram,ST06,Referral
C04506,2018-02-07,Rajshahi,ST11,Referral
C04507,"June 2, 2025",Khulna,ST08,Walk-in
C04508,22/11/2019,Dhaka,ST13,Walk-in
C04509,2019-04-28,Barishal,ST09,Walk-in
C04510,2019-03-18,Khulna,ST09,Online
C04511,2025-11-25,Sylhet,ST17,Social Media
C04512,2021-10-24,Chattogram,ST12,Walk-in
C04513,2020-08-12,Rajshahi,ST12,Online
C04514,25/03/2021,Khulna,ST17,Online
C04515,2018-09-16, Dhaka ,ST09,Referral
C04516,2020-07-04,,ST17,Referral
C04517,28/12/2019,KHULNA,ST15,Walk-in
C04518,03/06/2024,Chattogram,ST18,Online
C04519,"June 20, 2018",Rajshahi,ST10,Referral
C04520,2021-05-27,Chattogram,ST12,Social Media
C04521,25/04/2024,Rajshahi,ST03,Online
C04522,31/08/2024,Khulna,ST03,Walk-in
C04523,05/02/2022,Dhaka,ST03,Online
C04524,2019-10-12,Dhaka,ST13,Online
C04525,2020-09-11,Dhaka,ST07,Walk-in
C04526,2019-10-12,Khulna,ST06,Social Media
C04527,2023-04-18,chattogram,ST13,Walk-in
C04528,"May 4, 2020",Khulna,ST08,Social Media
C04529,16/01/2023,Chattogram,ST03,Walk-in
C04530,2023-03-30,Dhaka,ST12,Walk-in
C04531,07/07/2025,Khulna,ST12,Online
C04532,"December 17, 2020",Sylhet,ST03,Online
C04533,2025-09-07,Chattogram,ST06,Referral
C04534,16/03/2021,Dhaka,ST05,Online
C04535,"June 11, 2023", Dhaka ,ST14,Walk-in
C04536,16/04/2023,Dhaka,ST05,Social Media
C04537,2024-07-16,,ST01,Online
C04538,01/10/2021,,ST06,Walk-in
C04539,02/05/2024,Dhaka,ST10,Referral
C04540,"November 3, 2020",Dhaka,ST16,Walk-in
C04541,"December 5, 2021",Dhaka,ST02,Walk-in
C04542,"December 30, 2021",Chattogram,ST18,Online
C04543,2023-08-20,Barishal,ST07,Online
C04544,2022-12-11,Chattogram,ST07,Online
C04545,"August 17, 2018",Dhaka,ST01,Social Media
C04546,2024-06-20,SYLHET,ST06,Walk-in
C04547,2024-01-23,Khulna,ST10,Social Media
C04548,2018-11-02,Rajshahi,ST13,Walk-in
C04549,2025-09-09,Khulna,ST16,Walk-in
C04550,2023-04-14, Barishal ,ST11,Walk-in
C04551,06/09/2018, Sylhet ,ST03,Walk-in
C04552,2021-12-05,Barishal,ST08,Walk-in
C04553,2024-09-07,,ST15,Referral
C04554,28/03/2020,Khulna,ST13,Referral
C04555,17/06/2025,Khulna,ST12,Online
C04556,06/05/2021,Khulna,ST11,Walk-in
C04557,"October 23, 2019",Chattogram,ST11,Referral
C04558,06/11/2020,Rajshahi,ST20,Walk-in
C04559,13/03/2022, Dhaka ,ST12,Online
C04560,"July 3, 2023",Sylhet,ST12,Online
C04561,2025-06-02,Chattogram,ST07,Walk-in
C04562,24/07/2019,Sylhet,ST10,Online
C04563,"September 4, 2025",Rajshahi,ST15,Social Media
C04564,"March 21, 2022",Dhaka,ST18,Walk-in
C04565,"January 9, 2019",dhaka,ST16,Online
C04566,29/05/2025,,ST14,Social Media
C04567,16/10/2020,Sylhet,ST16,Walk-in
C04568,18/12/2022,Rajshahi,ST01,Walk-in
C04569,2023-08-01, Rajshahi ,ST06,Walk-in
C04570,"February 9, 2018",Dhaka,ST05,Referral
C04571,09/10/2019,Khulna,ST14,Walk-in
C04572,"June 28, 2023", Rajshahi ,ST16,Walk-in
C04573,2020-08-06,Dhaka,ST03,Walk-in
C04574,"January 28, 2018",Dhaka,ST04,Social Media
C04575,2018-03-10,CHATTOGRAM,ST10,Referral
C04576,"August 10, 2024",CHATTOGRAM,ST20,Online
C04577,2019-03-25,,ST01,Social Media
C04578,21/10/2018,Dhaka,ST18,Online
C04579,2022-07-01,Dhaka,ST04,Social Media
C04580,"December 14, 2018",Dhaka,ST06,Walk-in
C04581,2023-03-23,Dhaka,ST13,Walk-in
C04582,"May 8, 2022",Khulna,ST15,Referral
C04583,2023-03-10,Chattogram,ST18,Walk-in
C04584,"December 6, 2021",Chattogram,ST01,Walk-in
C04585,22/03/2024,Sylhet,ST01,Referral
C04586,26/02/2023,Chattogram,ST10,Online
C04587,27/04/2021,Dhaka,ST12,Walk-in
C04588,14/02/2018,dhaka,ST06,Walk-in
C04589,09/03/2020,Dhaka,ST13,Walk-in
C04590,"January 19, 2019",Sylhet,ST06,Walk-in
C04591,15/02/2018,Chattogram,ST19,Walk-in
C04592,2020-03-08, Chattogram ,ST04,Online
C04593,"August 27, 2019",Sylhet,ST14,Referral
C04594,13/08/2018,Barishal,ST11,Walk-in
C04595,01/07/2020,Dhaka,ST03,Walk-in
C04596,19/01/2022,Chattogram,ST13,Online
C04597,2019-06-05,Chattogram,ST03,Walk-in
C04598,"March 8, 2020",Rajshahi,ST11,Walk-in
C04599,"February 28, 2018",Rajshahi,ST13,Walk-in
C04600,28/05/2018,Rajshahi,ST02,Online
C04601,2019-04-05,Dhaka,ST05,Walk-in
C04602,2021-08-15,Chattogram,ST06,Walk-in
C04603,"April 30, 2023",Khulna,ST19,Online
C04604,2024-04-20,Chattogram,ST05,Referral
C04605,"January 13, 2023",Barishal,ST19,Online
C04606,2022-12-07,CHATTOGRAM,ST11,Social Media
C04607,"June 25, 2025",CHATTOGRAM,ST19,Online
C04608,17/01/2020,Chattogram,ST17,Walk-in
C04609,"May 19, 2024",Chattogram,ST06,Walk-in
C04610,"June 28, 2025",Khulna,ST12,Walk-in
C04611,"July 16, 2022",DHAKA,ST15,Walk-in
C04612,2024-09-20,Sylhet,ST02,Walk-in
C04613,06/02/2019,Sylhet,ST14,Walk-in
C04614,2025-01-10,Khulna,ST10,Online
C04615,2022-07-06,Sylhet,ST01,Online
C04616,2019-10-09,Barishal,ST18,Walk-in
C04617,"June 29, 2018",Khulna,ST06,Online
C04618,2023-10-04, Dhaka ,ST18,Walk-in
C04619,2021-06-12,KHULNA,ST05,Online
C04620,24/06/2020,Barishal,ST11,Online
C04621,13/02/2021,Dhaka,ST08,Walk-in
C04622,2025-12-03, Sylhet ,ST18,Walk-in
C04623,"June 3, 2021",Dhaka,ST20,Social Media
C04624,"August 19, 2018",Sylhet,ST16,Online
C04625,"March 28, 2020",Dhaka,ST17,Online
C04626,"March 1, 2019",,ST16,Walk-in
C04627,2023-06-26,Chattogram,ST06,Walk-in
C04628,26/05/2024,Sylhet,ST19,Walk-in
C04629,2024-09-21,DHAKA,ST11,Social Media
C04630,23/01/2023,Rajshahi,ST07,Walk-in
C04631,2024-02-23, Chattogram ,ST04,Walk-in
C04632,"May 3, 2021",,ST15,Social Media
C04633,08/01/2023,Dhaka,ST06,Walk-in
C04634,09/11/2018,Dhaka,ST14,Walk-in
C04635,21/04/2022,Chattogram,ST02,Online
C04636,16/06/2022,Barishal,ST13,Walk-in
C04637,01/04/2018,DHAKA,ST13,Social Media
C04638,2022-05-21,Rajshahi,ST11,Walk-in
C04639,2023-10-12,Dhaka,ST14,Referral
C04640,"December 9, 2020",RAJSHAHI,ST20,Walk-in
C04641,11/05/2022,Dhaka,ST17,Referral
C04642,2020-04-15, Chattogram ,ST09,Referral
C04643,"March 1, 2020",Chattogram,ST18,Referral
C04644,2019-01-14,Dhaka,ST20,Referral
C04645,15/08/2020,Dhaka,ST04,Online
C04646,"June 3, 2024",Chattogram,ST08,Walk-in
C04647,24/06/2025,,ST15,Walk-in
C04648,2023-01-31,Barishal,ST11,Walk-in
C04649,29/12/2022,Chattogram,ST03,Walk-in
C04650,2022-11-28,Khulna,ST10,Walk-in
C04651,21/10/2021,Chattogram,ST08,Online
C04652,20/05/2021,Dhaka,ST15,Online
C04653,2022-12-19,Dhaka,ST11,Social Media
C04654,"April 9, 2024",Chattogram,ST03,Walk-in
C04655,2021-04-23,,ST01,Referral
C04656,"July 11, 2022",Khulna,ST06,Online
C04657,"October 4, 2021",Rajshahi,ST04,Social Media
C04658,2020-04-13,Sylhet,ST18,Referral
C04659,"April 27, 2020",Chattogram,ST06,Walk-in
C04660,2018-08-19,,ST13,Walk-in
C04661,2021-07-08,,ST03,Social Media
C04662,2023-09-12,Dhaka,ST09,Online
C04663,2023-06-25,dhaka,ST19,Referral
C04664,18/11/2025,Dhaka,ST13,Referral
C04665,27/04/2018,dhaka,ST06,Online
C04666,31/01/2024,,ST15,Referral
C04667,"May 10, 2024",Dhaka,ST11,Social Media
C04668,2021-06-28,Dhaka,ST05,Social Media
C04669,2020-04-06,Khulna,ST20,Walk-in
C04670,2020-11-08,Barishal,ST19,Walk-in
C04671,2023-06-17,Chattogram,ST12,Walk-in
C04672,22/11/2024,Chattogram,ST01,Walk-in
C04673,20/02/2023,Rajshahi,ST09,Referral
C04674,2022-02-10,,ST11,Referral
C04675,"March 21, 2023",,ST19,Walk-in
C04676,"July 26, 2018",Dhaka,ST15,Walk-in
C04677,"November 11, 2022",Chattogram,ST05,Online
C04678,04/05/2018,Barishal,ST11,Referral
C04679,01/09/2025,Rajshahi,ST04,Online
C04680,09/02/2025, Barishal ,ST10,Walk-in
C04681,24/01/2022,Rajshahi,ST11,Walk-in
C04682,"December 28, 2020",Sylhet,ST11,Online
C04683,"November 9, 2023",Rajshahi,ST09,Online
C04684,05/02/2023,sylhet,ST09,Referral
C04685,22/08/2023,,ST16,Social Media
C04686,14/02/2022,Dhaka,ST11,Walk-in
C04687,"November 21, 2019",Chattogram,ST01,Walk-in
C04688,02/08/2018,Dhaka,ST15,Walk-in
C04689,2020-04-07,Chattogram,ST13,Walk-in
C04690,"March 25, 2022",dhaka,ST14,Walk-in
C04691,2021-05-23,sylhet,ST15,Walk-in
C04692,18/01/2022,Dhaka,ST04,Walk-in
C04693,21/03/2020,Dhaka,ST20,Referral
C04694,01/07/2025,Chattogram,ST20,Walk-in
C04695,06/12/2020,Dhaka,ST03,Referral
C04696,2024-10-06,Barishal,ST05,Walk-in
C04697,2021-02-15,Chattogram,ST05,Walk-in
C04698,2021-07-19,Chattogram,ST20,Walk-in
C04699,2022-10-30,Dhaka,ST19,Walk-in
C04700,2020-02-08,Khulna,ST06,Walk-in
C04701,05/10/2019,Sylhet,ST13,Referral
C04702,2021-01-12,Chattogram,ST05,Social Media
C04703,"June 6, 2024",Dhaka,ST01,Walk-in
C04704,"February 27, 2019",Rajshahi,ST05,Walk-in
C04705,2021-07-01,BARISHAL,ST02,Walk-in
C04706,"May 17, 2023", Chattogram ,ST17,Referral
C04707,2023-08-25,Dhaka,ST16,Walk-in
C04708,22/06/2021,Dhaka,ST04,Walk-in
C04709,"August 26, 2018",dhaka,ST12,Referral
C04710,"February 16, 2018",Rajshahi,ST05,Referral
C04711,"October 4, 2021",Barishal,ST12,Online
C04712,"June 23, 2024",Barishal,ST18,Walk-in
C04713,24/03/2018,Rajshahi,ST18,Walk-in
C04714,04/02/2025, Dhaka ,ST17,Walk-in
C04715,"May 28, 2023",Barishal,ST05,Online
C04716,2018-01-24,Dhaka,ST04,Referral
C04717,30/09/2020,Dhaka,ST04,Walk-in
C04718,2019-10-06,,ST03,Referral
C04719,03/08/2025,Dhaka,ST13,Walk-in
C04720,"June 8, 2022",Khulna,ST14,Referral
C04721,2020-08-04,Barishal,ST18,Walk-in
C04722,2020-03-22,Rajshahi,ST02,Walk-in
C04723,05/07/2022,Rajshahi,ST06,Walk-in
C04724,15/01/2018,chattogram,ST15,Online
C04725,22/01/2020,Dhaka,ST14,Walk-in
C04726,2019-04-28,Rajshahi,ST09,Walk-in
C04727,"December 16, 2022",Sylhet,ST04,Referral
C04728,"May 9, 2023",Khulna,ST10,Online
C04729,25/09/2021,Dhaka,ST04,Online
C04730,2019-02-13,Dhaka,ST11,Online
C04731,"December 18, 2020",Chattogram,ST19,Online
C04732,2024-09-27,Rajshahi,ST04,Online
C04733,2019-08-18,Rajshahi,ST03,Walk-in
C04734,2019-04-23, Barishal ,ST15,Walk-in
C04735,"November 22, 2018",Dhaka,ST01,Walk-in
C04736,"July 12, 2024",Chattogram,ST20,Walk-in
C04737,2018-12-17,Dhaka,ST16,Walk-in
C04738,2022-08-26,,ST09,Walk-in
C04739,2025-12-27,Chattogram,ST08,Walk-in
C04740,18/02/2023,Sylhet,ST08,Referral
C04741,18/04/2021,Chattogram,ST08,Online
C04742,2019-08-27,Chattogram,ST17,Online
C04743,2018-01-06,Sylhet,ST16,Social Media
C04744,"March 31, 2019",Khulna,ST05,Walk-in
C04745,14/08/2025,Dhaka,ST04,Walk-in
C04746,2019-02-24,Dhaka,ST11,Walk-in
C04747,28/02/2018,RAJSHAHI,ST14,Online
C04748,2024-07-10,Rajshahi,ST15,Walk-in
C04749,2021-05-07,Khulna,ST07,Referral
C04750,2020-11-08,Dhaka,ST10,Walk-in
C04751,27/09/2023,Chattogram,ST03,Walk-in
C04752,2022-03-08,Khulna,ST10,Online
C04753,"April 24, 2025",Chattogram,ST14,Walk-in
C04754,2021-09-27,CHATTOGRAM,ST07,Online
C04755,13/09/2023,Barishal,ST07,Online
C04756,2025-01-10,Dhaka,ST10,Referral
C04757,"September 15, 2021",Rajshahi,ST18,Online
C04758,10/04/2020,KHULNA,ST13,Walk-in
C04759,"October 16, 2025",Dhaka,ST19,Walk-in
C04760,"October 25, 2019",RAJSHAHI,ST02,Online
C04761,"April 25, 2018",Chattogram,ST17,Walk-in
C04762,16/08/2022,Khulna,ST01,Walk-in
C04763,2025-11-21,Khulna,ST07,Walk-in
C04764,"September 10, 2018",Khulna,ST09,Online
C04765,"October 16, 2024",dhaka,ST05,Walk-in
C04766,21/08/2024,Rajshahi,ST20,Social Media
C04767,"June 5, 2025",Barishal,ST18,Walk-in
C04768,15/05/2021,SYLHET,ST12,Walk-in
C04769,"January 14, 2020",Sylhet,ST10,Walk-in
C04770,"February 4, 2022",Dhaka,ST16,Walk-in
C04771,2019-02-20,Khulna,ST15,Walk-in
C04772,27/09/2024,DHAKA,ST10,Online
C04773,"April 21, 2023",Dhaka,ST17,Walk-in
C04774,2021-11-12,barishal,ST04,Walk-in
C04775,15/02/2022,Barishal,ST06,Walk-in
C04776,2023-09-11,Barishal,ST01,Walk-in
C04777,"March 8, 2022",Chattogram,ST03,Social Media
C04778,"September 18, 2024",Dhaka,ST04,Walk-in
C04779,2025-05-23,CHATTOGRAM,ST13,Referral
C04780,2025-08-05,Dhaka,ST18,Walk-in
C04781,2022-12-16,Khulna,ST12,Walk-in
C04782,"December 9, 2023",Sylhet,ST09,Referral
C04783,27/06/2020,chattogram,ST06,Walk-in
C04784,22/04/2018,Dhaka,ST03,Referral
C04785,2021-03-14,,ST12,Walk-in
C04786,"December 20, 2024",Khulna,ST03,Walk-in
C04787,25/01/2019,Rajshahi,ST16,Social Media
C04788,13/05/2022,Dhaka,ST09,Walk-in
C04789,16/07/2019,Dhaka,ST08,Social Media
C04790,07/06/2021,Chattogram,ST01,Social Media
C04791,"February 23, 2019",Dhaka,ST05,Walk-in
C04792,2023-11-16,Barishal,ST01,Walk-in
C04793,"June 24, 2024", Sylhet ,ST15,Referral
C04794,"January 24, 2024",Dhaka,ST10,Walk-in
C04795,21/08/2023,Rajshahi,ST16,Online
C04796,2019-11-18,Chattogram,ST12,Walk-in
C04797,"March 29, 2022",Dhaka,ST20,Walk-in
C04798,2018-11-02,Sylhet,ST16,Online
C04799,29/12/2020,,ST03,Online
C04800,16/01/2022, Chattogram ,ST03,Online
C04801,07/05/2023,Khulna,ST18,Online
C04802,2018-10-10,Barishal,ST06,Walk-in
C04803,2024-07-01,Dhaka,ST16,Walk-in
C04804,02/09/2021,Sylhet,ST13,Walk-in
C04805,"January 17, 2025",Dhaka,ST15,Walk-in
C04806,2022-03-21,Sylhet,ST06,Walk-in
C04807,"May 17, 2022",,ST07,Online
C04808,16/07/2023,Sylhet,ST12,Walk-in
C04809,22/07/2024,,ST01,Walk-in
C04810,06/04/2019,Barishal,ST07,Online
C04811,"February 2, 2022",Khulna,ST11,Walk-in
C04812,"March 29, 2018",,ST05,Social Media
C04813,"October 17, 2021",,ST06,Walk-in
C04814,2024-07-03,Dhaka,ST20,Walk-in
C04815,02/12/2024,Rajshahi,ST06,Referral
C04816,"April 7, 2020",DHAKA,ST19,Online
C04817,02/02/2021,Dhaka,ST19,Referral
C04818,30/05/2022,Rajshahi,ST14,Walk-in
C04819,"March 2, 2021",Chattogram,ST04,Walk-in
C04820,04/06/2019,Chattogram,ST05,Online
C04821,2020-06-09,Chattogram,ST19,Walk-in
C04822,"March 25, 2021",Dhaka,ST01,Online
C04823,"February 23, 2022",Dhaka,ST11,Walk-in
C04824,2025-05-12,,ST12,Walk-in
C04825,"May 10, 2022", Sylhet ,ST17,Walk-in
C04826,04/02/2021, Dhaka ,ST18,Referral
C04827,"April 13, 2023",Chattogram,ST06,Walk-in
C04828,"March 7, 2024",,ST11,Social Media
C04829,11/06/2021,Sylhet,ST13,Walk-in
C04830,"November 29, 2021",Khulna,ST20,Walk-in
C04831,2019-09-29,Chattogram,ST12,Walk-in
C04832,"November 30, 2024",Chattogram,ST03,Online
C04833,"December 6, 2024",Sylhet,ST19,Referral
C04834,"May 26, 2019",Dhaka,ST11,Walk-in
C04835,2020-10-07,Dhaka,ST04,Walk-in
C04836,2020-03-05,Dhaka,ST04,Online
C04837,2025-05-18,Khulna,ST05,Walk-in
C04838,"July 10, 2018",Dhaka,ST15,Online
C04839,"August 29, 2019",Sylhet,ST19,Online
C04840,08/07/2020,Sylhet,ST09,Walk-in
C04841,24/06/2022,Chattogram,ST02,Online
C04842,2019-12-29,Khulna,ST18,Online
C04843,16/04/2022,Rajshahi,ST13,Walk-in
C04844,22/12/2023,Dhaka,ST12,Walk-in
C04845,"August 16, 2024",Rajshahi,ST02,Walk-in
C04846,"October 17, 2018",Chattogram,ST20,Referral
C04847,"February 10, 2019",Dhaka,ST02,Online
C04848,"October 5, 2018",Rajshahi,ST13,Walk-in
C04849,2025-04-11,RAJSHAHI,ST12,Walk-in
C04850,20/03/2023,Dhaka,ST11,Walk-in
C04851,2022-04-01,,ST12,Walk-in
C04852,28/04/2024,Sylhet,ST08,Walk-in
C04853,08/09/2022,Sylhet,ST12,Walk-in
C04854,19/11/2019,Dhaka,ST08,Walk-in
C04855,2022-01-29,Dhaka,ST10,Online
C04856,2023-08-16,Chattogram,ST14,Online
C04857,16/04/2018,Sylhet,ST15,Walk-in
C04858,2022-11-06,chattogram,ST04,Online
C04859,2021-12-22,Rajshahi,ST20,Walk-in
C04860,2018-07-22,Dhaka,ST02,Walk-in
C04861,2020-02-09,Rajshahi,ST06,Social Media
C04862,02/08/2021,Khulna,ST07,Online
C04863,2020-09-27,Rajshahi,ST07,Walk-in
C04864,"April 26, 2020",Rajshahi,ST08,Walk-in
C04865,11/03/2023,khulna,ST07,Online
C04866,26/03/2021,DHAKA,ST09,Walk-in
C04867,24/12/2021,Rajshahi,ST16,Social Media
C04868,"May 20, 2024",Barishal,ST17,Walk-in
C04869,"September 30, 2018",Sylhet,ST07,Walk-in
C04870,"November 16, 2020",Dhaka,ST06,Online
C04871,02/08/2018,Barishal,ST14,Online
C04872,2025-05-31,Dhaka,ST02,Walk-in
C04873,2019-06-27,dhaka,ST09,Social Media
C04874,22/07/2024,Dhaka,ST05,Social Media
C04875,12/07/2019,Chattogram,ST13,Walk-in
C04876,2020-08-04,chattogram,ST02,Walk-in
C04877,2022-11-12,Chattogram,ST17,Walk-in
C04878,"August 24, 2024",Barishal,ST06,Online
C04879,04/06/2019,Chattogram,ST11,Online
C04880,15/09/2019,Chattogram,ST12,Walk-in
C04881,"January 18, 2025",Khulna,ST10,Social Media
C04882,"July 29, 2020",KHULNA,ST09,Walk-in
C04883,2019-09-05,Dhaka,ST06,Referral
C04884,12/12/2023,Dhaka,ST16,Referral
C04885,2018-09-24,Sylhet,ST11,Walk-in
C04886,2024-12-06,Khulna,ST05,Walk-in
C04887,"January 1, 2025",Sylhet,ST06,Walk-in
C04888,"November 6, 2024",Dhaka,ST09,Social Media
C04889,2020-05-12,Rajshahi,ST17,Walk-in
C04890,30/11/2018, Sylhet ,ST20,Referral
C04891,27/05/2021,Sylhet,ST08,Walk-in
C04892,03/09/2020,khulna,ST08,Walk-in
C04893,"September 1, 2025",Rajshahi,ST03,Social Media
C04894,2023-01-19,Sylhet,ST11,Walk-in
C04895,20/07/2025,Sylhet,ST05,Online
C04896,02/01/2024,Sylhet,ST17,Walk-in
C04897,19/09/2023, Chattogram ,ST11,Walk-in
C04898,23/11/2018,,ST05,Walk-in
C04899,2018-07-21,Rajshahi,ST19,Walk-in
C04900,16/05/2018,Sylhet,ST17,Online
C04901,"September 29, 2022",Chattogram,ST07,Walk-in
C04902,2019-08-12,Dhaka,ST03,Walk-in
C04903,28/11/2025,Rajshahi,ST06,Walk-in
C04904,2019-01-23,Sylhet,ST08,Online
C04905,27/07/2025,Dhaka,ST09,Referral
C04906,2023-05-04,Chattogram,ST17,Online
C04907,"November 6, 2018",Dhaka,ST20,Social Media
C04908,"June 20, 2018",Barishal,ST15,Walk-in
C04909,2021-03-02, Khulna ,ST17,Walk-in
C04910,"September 16, 2020",Sylhet,ST03,Online
C04911,10/07/2020,Chattogram,ST03,Walk-in
C04912,"March 24, 2022",Rajshahi,ST19,Online
C04913,14/01/2019,Chattogram,ST13,Referral
C04914,2019-01-14,Barishal,ST05,Walk-in
C04915,2023-07-22,Dhaka,ST16,Social Media
C04916,2025-12-01,Dhaka,ST04,Walk-in
C04917,2020-03-10,sylhet,ST16,Online
C04918,"June 14, 2025",Dhaka,ST18,Walk-in
C04919,04/10/2020,Sylhet,ST10,Online
C04920,07/09/2020,Rajshahi,ST14,Walk-in
C04921,"September 21, 2018",Dhaka,ST15,Social Media
C04922,"May 21, 2021",Chattogram,ST18,Social Media
C04923,2021-12-25,,ST12,Online
C04924,"April 23, 2023",Khulna,ST06,Online
C04925,2019-04-07,Chattogram,ST05,Online
C04926,2019-07-05,Dhaka,ST08,Online
C04927,15/06/2021,Sylhet,ST02,Online
C04928,23/07/2018,Chattogram,ST14,Online
C04929,2019-02-23,Rajshahi,ST08,Referral
C04930,11/01/2023,Sylhet,ST15,Online
C04931,17/08/2025,Dhaka,ST02,Walk-in
C04932,01/08/2022,Rajshahi,ST07,Social Media
C04933,28/02/2019,Chattogram,ST08,Walk-in
C04934,03/12/2025,Dhaka,ST02,Walk-in
C04935,04/03/2022,Sylhet,ST17,Social Media
C04936,"September 25, 2023",Barishal,ST12,Walk-in
C04937,"July 30, 2019",Rajshahi,ST17,Walk-in
C04938,"August 17, 2022",Dhaka,ST17,Online
C04939,2018-08-11,Rajshahi,ST01,Referral
C04940,2023-01-02,Dhaka,ST18,Walk-in
C04941,2019-08-14,,ST02,Walk-in
C04942,"April 9, 2025",Chattogram,ST18,Walk-in
C04943,09/06/2018,Dhaka,ST14,Walk-in
C04944,"March 21, 2023",Dhaka,ST17,Walk-in
C04945,"February 12, 2019",Barishal,ST10,Walk-in
C04946,"June 30, 2023",Dhaka,ST04,Social Media
C04947,2021-12-11,khulna,ST03,Online
C04948,26/09/2025,Sylhet,ST03,Referral
C04949,19/03/2023,Chattogram,ST17,Social Media
C04950,2020-12-22,Dhaka,ST11,Social Media
C04951,13/09/2018,Dhaka,ST05,Online
C04952,"October 6, 2022",Dhaka,ST03,Walk-in
C04953,2021-07-11,Sylhet,ST02,Referral
C04954,2018-06-03,Barishal,ST06,Online
C04955,25/08/2022,Khulna,ST15,Walk-in
C04956,"September 6, 2019",Dhaka,ST18,Walk-in
C04957,15/11/2019,Dhaka,ST13,Walk-in
C04958,2018-01-27,Dhaka,ST20,Walk-in
C04959,22/12/2020,BARISHAL,ST08,Referral
C04960,2019-09-30,,ST07,Walk-in
